Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,First Purchase,Order?,Prev_Value,Customer Classification,YoY Difference
6699.0,CA-2021-145429,2021-07-21,2021-07-25,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024.0,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",16.34,2.0,0.0,7.6798,2021,2019,1,1.0,Consistent,32.0
6700.0,CA-2021-145429,2021-07-21,2021-07-25,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024.0,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2.0,0.2,22.5296,2021,2019,1,1.0,Consistent,32.0
6701.0,CA-2021-145429,2021-07-21,2021-07-25,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,92024.0,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3.0,0.2,17.6232,2021,2019,1,1.0,Consistent,32.0
6712.0,CA-2021-163069,2021-08-18,2021-08-21,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,9.912,3.0,0.2,1.239,2021,2018,1,1.0,Consistent,32.0
6713.0,CA-2021-107629,2021-12-14,2021-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076.0,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,6.0,0.6,-292.9872,2021,2018,1,1.0,Consistent,32.0
6714.0,CA-2021-107629,2021-12-14,2021-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076.0,Central,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",56.328,3.0,0.6,-26.7558,2021,2018,1,1.0,Consistent,32.0
6715.0,CA-2021-107629,2021-12-14,2021-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076.0,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39.264,3.0,0.2,-4.908,2021,2018,1,1.0,Consistent,32.0
6716.0,CA-2021-107629,2021-12-14,2021-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076.0,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,95.232,6.0,0.2,24.9984,2021,2018,1,1.0,Consistent,32.0
6721.0,CA-2021-102974,2021-09-19,2021-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032.0,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5.0,0.0,31.4895,2021,2019,1,1.0,Consistent,32.0
6722.0,CA-2021-102974,2021-09-19,2021-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032.0,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2.0,0.0,6.0632,2021,2019,1,1.0,Consistent,32.0
6723.0,CA-2021-102974,2021-09-19,2021-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032.0,West,OFF-AR-10004956,Office Supplies,Art,Newell 33,16.74,3.0,0.0,4.8546,2021,2019,1,1.0,Consistent,32.0
6724.0,US-2021-166394,2021-04-09,2021-06-09,Second Class,VM-21835,Vivian Mathis,Consumer,United States,Nashua,New Hampshire,3060.0,East,OFF-FA-10001843,Office Supplies,Fasteners,Staples,14.82,6.0,0.0,6.9654,2021,2018,1,1.0,Consistent,32.0
6728.0,CA-2021-145443,2021-10-08,2021-08-15,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374.0,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,177.2,5.0,0.0,83.284,2021,2018,1,1.0,Consistent,32.0
6743.0,US-2021-101784,2021-06-07,2021-11-07,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Los Angeles,California,90008.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",122.136,3.0,0.2,-13.7403,2021,2018,1,1.0,Consistent,32.0
6745.0,CA-2021-111269,2021-06-16,2021-06-18,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017.0,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,479.952,6.0,0.2,107.9892,2021,2018,1,1.0,Consistent,32.0
6746.0,CA-2021-111269,2021-06-16,2021-06-18,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017.0,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,23.92,5.0,0.2,1.794,2021,2018,1,1.0,Consistent,32.0
6747.0,CA-2021-159156,2021-11-13,2021-11-16,First Class,KB-16600,Ken Brennan,Corporate,United States,New York City,New York,10009.0,East,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,629.95,5.0,0.0,163.787,2021,2018,1,1.0,Consistent,32.0
6748.0,CA-2021-100230,2021-11-12,2021-12-15,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.952,1.0,0.2,5.0463,2021,2018,1,1.0,Consistent,32.0
6749.0,CA-2021-100230,2021-11-12,2021-12-15,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,17.94,3.0,0.0,8.073,2021,2018,1,1.0,Consistent,32.0
6750.0,CA-2021-100230,2021-11-12,2021-12-15,Standard Class,AA-10375,Allen Armold,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,2.0,0.0,29.245,2021,2018,1,1.0,Consistent,32.0
6756.0,CA-2021-124205,2021-09-15,2021-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701.0,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.4,5.0,0.0,18.96,2021,2021,1,,New,32.0
6757.0,CA-2021-124205,2021-09-15,2021-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701.0,East,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4.0,0.0,143.6288,2021,2021,1,1.0,Consistent,32.0
6758.0,CA-2021-124205,2021-09-15,2021-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701.0,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,395.94,6.0,0.0,102.9444,2021,2021,1,1.0,Consistent,32.0
6759.0,CA-2021-124205,2021-09-15,2021-09-19,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2.0,0.0,0.0,2021,2021,1,1.0,Consistent,32.0
6760.0,CA-2021-165715,2021-02-12,2021-08-12,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Greensboro,North Carolina,27405.0,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,1.0,0.2,2.4582,2021,2018,1,1.0,Consistent,32.0
6761.0,CA-2021-100636,2021-06-26,2021-06-30,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3.0,0.0,0.0,2021,2018,1,1.0,Consistent,32.0
6766.0,CA-2021-100615,2021-04-20,2021-04-24,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3.0,0.3,-18.1176,2021,2019,1,1.0,Consistent,32.0
6767.0,CA-2021-100615,2021-04-20,2021-04-24,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,15.76,2.0,0.2,3.546,2021,2019,1,1.0,Consistent,32.0
6768.0,CA-2021-100615,2021-04-20,2021-04-24,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,5.0,0.6,-6.188,2021,2019,1,1.0,Consistent,32.0
6770.0,CA-2021-139787,2021-09-19,2021-09-23,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5.0,0.0,13.452,2021,2018,1,1.0,Consistent,32.0
6771.0,CA-2021-139402,2021-09-12,2021-12-13,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,419.4,5.0,0.2,146.79,2021,2018,1,1.0,Consistent,32.0
6772.0,CA-2021-139402,2021-09-12,2021-12-13,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,3.0,0.7,-9.9705,2021,2018,1,1.0,Consistent,32.0
6778.0,US-2021-166037,2021-01-28,2021-01-02,Standard Class,CL-12700,Craig Leslie,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,449.91,9.0,0.0,157.4685,2021,2020,1,1.0,Consistent,32.0
6783.0,CA-2021-121293,2021-07-25,2021-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,20.096,4.0,0.2,3.0144,2021,2018,1,1.0,Consistent,32.0
6784.0,CA-2021-121293,2021-07-25,2021-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,3.0,0.2,4.2471,2021,2018,1,1.0,Consistent,32.0
6785.0,CA-2021-121293,2021-07-25,2021-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",138.588,1.0,0.4,-34.647,2021,2018,1,1.0,Consistent,32.0
6786.0,CA-2021-121293,2021-07-25,2021-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.92,5.0,0.2,-25.992,2021,2018,1,1.0,Consistent,32.0
6787.0,CA-2021-121293,2021-07-25,2021-07-28,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,20.736,4.0,0.2,7.2576,2021,2018,1,1.0,Consistent,32.0
6807.0,CA-2021-162880,2021-12-25,2021-12-29,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,98208.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.856,1.0,0.2,1.3978,2021,2018,1,1.0,Consistent,32.0
6810.0,CA-2021-156237,2021-09-14,2021-09-15,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.882,2.0,0.7,-2.588,2021,2018,1,1.0,Consistent,32.0
6811.0,CA-2021-156237,2021-09-14,2021-09-15,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.585,1.0,0.7,-18.0385,2021,2018,1,1.0,Consistent,32.0
6812.0,CA-2021-156237,2021-09-14,2021-09-15,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,2.0,0.3,-29.1528,2021,2018,1,1.0,Consistent,32.0
6813.0,CA-2021-156237,2021-09-14,2021-09-15,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,4.0,0.7,-12.208,2021,2018,1,1.0,Consistent,32.0
6814.0,CA-2021-156237,2021-09-14,2021-09-15,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.936,8.0,0.2,4.7976,2021,2018,1,1.0,Consistent,32.0
6815.0,CA-2021-156237,2021-09-14,2021-09-15,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,2.0,0.7,-168.819,2021,2018,1,1.0,Consistent,32.0
6819.0,CA-2021-163860,2021-12-28,2022-01-01,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.68,5.0,0.8,-2.688,2021,2019,1,1.0,Consistent,32.0
6820.0,CA-2021-163860,2021-12-28,2022-01-01,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.968,3.0,0.6,-2.3904,2021,2019,1,1.0,Consistent,32.0
6821.0,CA-2021-163860,2021-12-28,2022-01-01,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",113.372,2.0,0.3,-3.2392,2021,2019,1,1.0,Consistent,32.0
6822.0,CA-2021-163860,2021-12-28,2022-01-01,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,2.0,0.6,-1.406,2021,2019,1,1.0,Consistent,32.0
6823.0,US-2021-115609,2021-02-11,2021-07-11,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5.0,0.0,43.706,2021,2018,1,1.0,Consistent,32.0
6832.0,US-2021-123204,2021-07-21,2021-07-27,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10024.0,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4.0,0.0,4.5448,2021,2018,1,1.0,Consistent,32.0
6836.0,CA-2021-142643,2021-10-15,2021-10-20,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360.0,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.65,5.0,0.0,70.219,2021,2019,1,1.0,Consistent,32.0
6837.0,CA-2021-142643,2021-10-15,2021-10-20,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360.0,West,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,1.0,0.0,9.3152,2021,2019,1,1.0,Consistent,32.0
6839.0,CA-2021-107517,2021-05-02,2021-09-02,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503.0,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5.0,0.0,459.396,2021,2018,1,1.0,Consistent,32.0
6840.0,CA-2021-107517,2021-05-02,2021-09-02,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503.0,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,371.2,5.0,0.2,41.76,2021,2018,1,1.0,Consistent,32.0
6853.0,US-2021-162670,2021-12-23,2021-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.04,4.0,0.0,17.3712,2021,2018,1,1.0,Consistent,32.0
6854.0,US-2021-162670,2021-12-23,2021-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3.0,0.0,148.491,2021,2018,1,1.0,Consistent,32.0
6855.0,US-2021-162670,2021-12-23,2021-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,4.0,0.0,14.7184,2021,2018,1,1.0,Consistent,32.0
6856.0,US-2021-162670,2021-12-23,2021-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.96,2.0,0.0,20.6816,2021,2018,1,1.0,Consistent,32.0
6857.0,US-2021-162670,2021-12-23,2021-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209.0,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3.0,0.0,85.9818,2021,2018,1,1.0,Consistent,32.0
6858.0,CA-2021-128965,2021-04-17,2021-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008.0,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3.0,0.0,13.5072,2021,2018,1,1.0,Consistent,32.0
6859.0,CA-2021-128965,2021-04-17,2021-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008.0,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.38,2.0,0.0,3.4686,2021,2018,1,1.0,Consistent,32.0
6860.0,CA-2021-128965,2021-04-17,2021-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008.0,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5.0,0.0,3.597,2021,2018,1,1.0,Consistent,32.0
6861.0,CA-2021-128965,2021-04-17,2021-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,274.89,11.0,0.0,46.7313,2021,2018,1,1.0,Consistent,32.0
6862.0,CA-2021-128965,2021-04-17,2021-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008.0,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,23.04,8.0,0.0,11.2896,2021,2018,1,1.0,Consistent,32.0
6863.0,CA-2021-128965,2021-04-17,2021-04-22,Standard Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008.0,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3.0,0.2,-19.1058,2021,2018,1,1.0,Consistent,32.0
6864.0,CA-2021-138618,2021-01-12,2021-08-12,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,10.368,2.0,0.2,3.6288,2021,2019,1,1.0,Consistent,32.0
6886.0,CA-2021-123036,2021-10-09,2021-09-17,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503.0,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.056,4.0,0.2,8.8008,2021,2018,1,1.0,Consistent,32.0
6887.0,CA-2021-123036,2021-10-09,2021-09-17,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503.0,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2.0,0.4,-56.3108,2021,2018,1,1.0,Consistent,32.0
6888.0,CA-2021-120222,2021-04-25,2021-02-05,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3.0,0.0,8.763,2021,2018,1,1.0,Consistent,32.0
6889.0,CA-2021-120222,2021-04-25,2021-02-05,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Los Angeles,California,90032.0,West,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,73.344,3.0,0.2,27.504,2021,2018,1,1.0,Consistent,32.0
6890.0,CA-2021-164756,2021-09-18,2021-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8.0,0.0,26.7904,2021,2018,1,1.0,Consistent,32.0
6891.0,CA-2021-164756,2021-09-18,2021-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7.0,0.0,24.4608,2021,2018,1,1.0,Consistent,32.0
6892.0,CA-2021-164756,2021-09-18,2021-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3.0,0.0,34.182,2021,2018,1,1.0,Consistent,32.0
6893.0,CA-2021-164756,2021-09-18,2021-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4.0,0.0,12.4416,2021,2018,1,1.0,Consistent,32.0
6894.0,CA-2021-164756,2021-09-18,2021-09-22,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907.0,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4.0,0.0,6.9088,2021,2018,1,1.0,Consistent,32.0
